ID,X,Y,Z,R,G,B,PART
8D6A706C0F17EED3,-1.48,-9.36,30.00,0.29,0.08,0.06,BODY
B09CCB70941374F8,2.81,-9.87,30.80,0.84,0.81,0.78,BODY
383A70E1E0ADE9C7,-1.84,-9.80,31.60,0.26,0.06,0.03,BODY
DF523790B478AA25,1.97,-9.73,32.40,0.29,0.05,0.03,BODY
EE1009A252883718,-2.35,-9.51,30.00,0.74,0.63,0.58,BODY
BE8098AEC7BAF1EB,2.03,-9.45,30.80,0.71,0.17,0.16,BODY
1BF9F90CA417CA07,-2.67,-9.58,31.60,0.97,0.98,1.00,BODY
1310AEC1BBFEF41B,1.24,-9.32,32.40,0.71,0.20,0.19,BODY
70789BE5FF7605FB,3.16,-9.27,30.00,0.16,0.32,0.29,BODY
2118A52F649C5DDF,-1.41,-9.16,30.80,0.91,0.33,0.29,BODY
9E524A389E29E509,2.92,-9.60,31.60,0.46,0.34,0.32,BODY
BBBE4A7460BEC95F,-1.62,-9.66,32.40,0.96,0.25,0.20,BODY
BB7DCBEE2E218764,2.28,-9.63,30.00,0.73,0.16,0.13,BODY
020EAD721A57E01C,-2.12,-9.54,30.80,0.94,0.29,0.22,BODY
3D8CF9BEECD3D94F,1.35,-9.46,31.60,0.71,0.16,0.13,BODY
DFCF41253CB1AF85,-2.92,-9.40,32.40,0.62,0.60,0.59,BODY
4F4C8B6D1F1788FA,-1.19,-9.46,30.00,0.91,0.29,0.29,BODY
3E5D918326154AFE,2.47,-9.13,30.80,0.73,0.16,0.13,BODY
7ACC23CB5D7EA11B,-1.93,-9.26,31.60,0.94,0.29,0.22,BODY
B1F45A85F1918A9E,1.86,-9.15,32.40,0.72,0.16,0.15,BODY
08E7B9253DAF0B98,-2.63,-9.45,30.00,0.95,0.26,0.22,BODY
B92E115F9DEF6ED3,-0.51,-9.14,30.80,0.24,0.10,0.09,BODY
494BBB1294D5F3BE,2.49,-8.97,31.60,0.71,0.17,0.13,BODY
A6F11882818C51F6,-1.46,-8.88,32.40,0.95,0.27,0.22,BODY
4A44D72FBBECEFB6,1.25,-9.24,30.00,0.73,0.16,0.13,BODY
CCD9BE5B6CB0B2BA,-2.71,-9.02,30.80,0.81,0.35,0.32,BODY
0AD3C33F170CADDD,-1.08,-8.80,31.60,0.94,0.30,0.22,BODY
0276947F3C1D7D21,1.68,-9.28,32.40,0.74,0.16,0.16,BODY
639E36E77A2F8EB5,-2.45,-9.09,30.00,0.91,0.28,0.21,BODY
34FFB274E059E827,-1.00,-8.84,30.80,0.42,0.11,0.09,BODY
C494D7604ABC2535,1.66,-9.23,31.60,0.72,0.16,0.13,BODY
E46AB1882D8E2B71,-3.02,-9.27,32.40,0.35,0.19,0.15,BODY
E3B3AFE9E49CCA64,-1.04,-8.94,30.00,0.64,0.19,0.17,BODY
95D94FD23D987BCD,0.39,-8.92,30.80,0.53,0.23,0.19,BODY
9B197A1FD4F01559,2.38,-8.95,31.60,0.74,0.20,0.17,BODY
AA007FC1A5FFB346,-2.41,-9.22,32.40,0.97,0.25,0.22,BODY
B1F45634936CAF75,-0.94,-9.20,30.00,0.40,0.10,0.07,BODY
4CEC21EA93602BD6,0.76,-9.14,30.80,0.71,0.16,0.13,BODY
EB9570028B8F3D3A,2.56,-9.21,31.60,0.74,0.16,0.14,BODY
BC4E1076540BC4BF,-1.86,-8.81,32.40,0.95,0.26,0.22,BODY
56556E8AC6A0E3D8,-0.69,-8.74,30.00,0.71,0.16,0.13,BODY
6DF90A809122CA9A,1.63,-8.98,30.80,0.72,0.16,0.14,BODY
D39A5CCAF829369D,2.90,-9.04,31.60,0.74,0.16,0.13,BODY
6405E51728BF054C,-1.65,-9.14,32.40,0.91,0.27,0.24,BODY
9B08D21E300808EF,-0.39,-9.01,30.00,0.74,0.16,0.13,BODY
8E13B0C6E8690EAE,1.52,-8.71,30.80,0.72,0.16,0.13,BODY
4AA3A89E728A244E,3.39,-8.74,31.60,0.41,0.20,0.17,BODY
9474888FC585DD5B,-1.41,-8.82,32.40,0.57,0.15,0.13,BODY
133BDA4561B6FA9B,0.41,-8.95,30.00,0.72,0.16,0.13,BODY
80B704A3156314CD,1.94,-8.56,30.80,0.71,0.16,0.13,BODY
6755D1B3C7E12C33,-2.73,-8.46,31.60,0.51,0.21,0.18,BODY
71E5ADD0B7CF0E5B,-1.55,-8.54,32.40,0.64,0.15,0.14,BODY
3F933A2D323220EF,0.15,-9.03,30.00,0.73,0.15,0.13,BODY
B56B79059EB8DAF0,2.32,-8.85,30.80,0.75,0.20,0.20,BODY
F31FE14CE9547602,-2.67,-8.71,31.60,0.94,0.27,0.22,BODY
431F061D3D0F8ED9,-0.94,-8.60,32.40,0.76,0.20,0.18,BODY
77C3F1C458A8CE4D,0.83,-8.88,30.00,0.71,0.16,0.14,BODY
BC797CCC0DA08824,2.41,-8.54,30.80,0.71,0.17,0.16,BODY
598C8B5D0F62356D,-2.41,-8.48,31.60,0.95,0.27,0.20,BODY
E50CA87A10FF118E,-0.63,-8.89,32.40,0.73,0.17,0.15,BODY
A06AD46223228651,0.65,-8.58,30.00,0.71,0.16,0.15,BODY
30BFAC4E902DA70C,2.82,-8.60,30.80,0.72,0.16,0.14,BODY
DC96C0C8F1E3C7DD,-2.66,-8.65,31.60,0.91,0.27,0.22,BODY
4B66CFB0670730F7,-0.86,-8.50,32.40,0.73,0.17,0.17,BODY
D603B5BCC2E4BB9C,0.82,-8.78,30.00,0.74,0.16,0.16,BODY
6BA4255BDEF45C43,2.38,-8.57,30.80,0.74,0.20,0.19,BODY
8035AFE4946FAABD,-2.70,-8.80,31.60,0.94,0.27,0.22,BODY
BDCD9D9F82775D80,-1.11,-8.66,32.40,0.72,0.16,0.15,BODY
76FE432B13FC4451,0.90,-8.77,30.00,0.73,0.16,0.14,BODY
852DBB2FF630F0BF,2.59,-8.36,30.80,0.74,0.22,0.19,BODY
8CF30A5051FE0244,-3.08,-8.29,31.60,0.94,0.29,0.22,BODY
F1051BC704CE864A,-1.29,-8.23,32.40,0.72,0.16,0.13,BODY
02F6814180593BDF,0.61,-8.50,30.00,0.73,0.16,0.14,BODY
9F80CE449E1029D3,2.35,-8.60,30.80,0.73,0.16,0.15,BODY
3B981DC75CE611B3,-5.49,-8.62,31.60,0.52,0.62,0.61,BODY
B2B8F2FD878FD493,-1.40,-8.26,32.40,0.74,0.16,0.13,BODY
52D76185D2014D48,0.12,-8.33,30.00,0.74,0.16,0.13,BODY
249AEA52A1DAE665,2.17,-8.17,30.80,0.72,0.16,0.13,BODY
D39322FBDDAD413A,3.84,-8.32,31.60,0.17,0.11,0.09,BODY
F34730390EA8E437,-2.12,-8.54,32.40,0.71,0.17,0.16,BODY
56B9167FEBADDE41,-0.13,-8.28,30.00,0.72,0.16,0.14,BODY
8D3EA5FD697D5662,1.67,-8.25,30.80,0.73,0.16,0.15,BODY
EEC91A3D1A8AF841,3.00,-8.67,31.60,0.74,0.14,0.13,BODY
BBCBDAC4929CDB18,-2.14,-8.49,32.40,0.71,0.17,0.16,BODY
5B9C2D47E2D185BA,-0.72,-8.13,30.00,0.73,0.16,0.15,BODY
55A5066A51B50639,1.03,-8.63,30.80,0.72,0.16,0.14,BODY
87DA52D56FA4E1E5,3.20,-8.47,31.60,0.74,0.16,0.13,BODY
36E893F7BF28E78B,-2.43,-8.59,32.40,0.77,0.22,0.18,BODY
31EE3AAC9FAA9C29,-0.90,-8.46,30.00,0.72,0.16,0.13,BODY
2FF9900463705CBD,0.84,-8.15,30.80,0.73,0.16,0.15,BODY
943A3AF7A8D687FF,2.73,-8.26,31.60,0.74,0.22,0.19,BODY
EB44330492684138,-2.86,-8.28,32.40,0.82,0.26,0.25,BODY
0D3D00D6E53E9B2E,-1.16,-8.55,30.00,0.73,0.16,0.15,BODY
377C1FD369038412,0.60,-8.46,30.80,0.73,0.16,0.15,BODY
FD714C251574237E,2.24,-8.41,31.60,0.74,0.16,0.13,BODY
0925E533ADE9FFEC,-2.92,-8.25,32.40,0.70,0.26,0.25,BODY
85FC7A485285569D,-1.51,-7.90,30.00,0.74,0.16,0.16,BODY
93B7961B9322BA88,0.22,-8.16,30.80,0.74,0.17,0.13,BODY
1328F93329FF182E,1.74,-8.28,31.60,0.70,0.16,0.13,BODY
2ACFFF951CAFBE36,3.87,-7.93,32.40,0.67,0.19,0.17,BODY
222597E76B907B88,-1.66,-7.91,30.00,0.72,0.16,0.13,BODY
700E4FBAF249AB4A,0.14,-8.19,30.80,0.74,0.16,0.13,BODY
AAB6CD3FFDBA9CCC,1.53,-8.45,31.60,0.74,0.16,0.13,BODY
D191FC669DFC9CE8,3.59,-8.38,32.40,0.71,0.16,0.14,BODY
E194A6846402F704,-1.97,-8.15,30.00,0.71,0.17,0.13,BODY
8920241B774BA116,-0.40,-8.34,30.80,0.71,0.17,0.13,BODY
C62AF12BFA9A1567,1.35,-8.15,31.60,0.72,0.15,0.14,BODY
CA97A67E8862BE76,2.91,-8.12,32.40,0.72,0.17,0.14,BODY
B361357FC50FED76,-2.52,-8.19,30.00,0.68,0.17,0.16,BODY
BE1982D22FDF352C,-0.71,-8.24,30.80,0.70,0.16,0.17,BODY
28C27BF1A8033BFA,1.04,-7.98,31.60,0.69,0.16,0.13,BODY
3D851017C0F34BB2,2.18,-8.02,32.40,0.73,0.15,0.14,BODY
ADEED8C41D97AAB3,6.50,-8.18,30.00,0.29,0.36,0.34,BODY
CF1FF4B13EA3E9FA,-1.95,-7.72,30.80,0.72,0.16,0.14,BODY
D4529C237F9CA6CE,-0.30,-7.94,31.60,0.54,0.37,0.37,BODY
3D0483E938798CFF,1.42,-7.98,32.40,0.54,0.26,0.26,BODY
76E71D06A14A11A6,3.53,-7.94,30.00,0.73,0.16,0.15,BODY
897A2B54F97D4199,-2.49,-8.10,30.80,0.72,0.16,0.13,BODY
2F2886393B69E599,-0.97,-8.01,31.60,0.32,0.05,0.03,BODY
7F98D8F3484E1EE4,0.61,-7.70,32.40,0.71,0.63,0.64,BODY
43B2A2D47200AC89,2.34,-7.84,30.00,0.71,0.17,0.16,BODY
F864FA0A242F6DD4,6.75,-7.85,30.80,0.91,0.98,0.97,BODY
563D2E94E0CDA1E7,-1.85,-7.65,31.60,0.71,0.17,0.13,BODY
28D2730D5CB9A19F,-0.34,-7.96,32.40,0.97,0.94,0.94,BODY
1ABE223846F74B42,1.78,-7.97,30.00,0.54,0.26,0.26,BODY
1B7824741AEFA5C8,3.30,-7.91,30.80,0.72,0.16,0.14,BODY
EB3447AA552295E4,-2.72,-7.92,31.60,0.74,0.16,0.13,BODY
B4B1E70128E5C19C,-1.07,-7.86,32.40,0.47,0.23,0.22,BODY
D5448807CCE5DDFC,0.79,-7.85,30.00,0.91,0.87,0.87,BODY
08E9B8006215443A,2.56,-8.08,30.80,0.32,0.08,0.06,BODY
ABCAA5850F1DEF68,-3.29,-8.04,31.60,0.06,0.05,0.06,BODY
99410585CB8A3437,-1.68,-8.03,32.40,0.29,0.06,0.06,BODY
546DA79DEF286FCE,-0.20,-7.53,30.00,0.99,0.98,0.98,BODY
D713378C9F0FD660,1.79,-7.82,30.80,0.89,0.87,0.86,BODY
6F26F1EBA51B0A59,3.23,-7.74,31.60,0.71,0.17,0.16,BODY
AE21553F7F9DB87F,-2.15,-8.04,32.40,0.71,0.16,0.16,BODY
343EF8824E06411E,-0.35,-7.49,30.00,1.00,0.98,1.00,BODY
D399072C627D3823,0.86,-7.91,30.80,1.00,0.98,1.00,BODY
694A9C748B30E6BC,2.74,-7.70,31.60,0.42,0.16,0.13,BODY
