ID,X,Y,Z,R,G,B,PART
CFD39FE9537D8104,1.27,-4.11,29.85,0.11,0.21,0.49,BODY
04406B678931088F,2.48,-4.06,30.00,0.15,0.22,0.53,BODY
D05A526C2077FD1B,4.04,-4.04,29.85,0.15,0.27,0.55,BODY
A5F53FFBE0F9A387,-2.93,-3.98,30.00,0.28,0.04,0.21,BODY
7F3C7D8B61B45651,-1.27,-4.16,30.15,0.12,0.21,0.45,BODY
A7B33D0B61B61D34,-0.19,-4.26,29.85,0.15,0.21,0.51,BODY
C3D9EDEE567DF40E,1.35,-4.22,30.00,0.11,0.20,0.48,BODY
8438924B66B3E61B,2.69,-4.26,29.85,0.15,0.22,0.56,BODY
4B353C5F2793DB5B,-4.00,-3.83,30.00,0.42,0.15,0.31,BODY
BB12AE47080571D9,-2.45,-4.27,30.15,0.27,0.04,0.21,BODY
855BE10DF276315D,-1.15,-4.15,29.85,0.15,0.23,0.53,BODY
A1DF919DAA044453,0.19,-4.31,30.00,0.15,0.20,0.51,BODY
32440941892EE1CE,1.37,-3.96,29.85,0.13,0.20,0.49,BODY
7B589DF07B9BCF93,2.86,-3.97,30.00,0.15,0.21,0.48,BODY
33E522A5095E3237,-3.62,-3.83,30.15,0.47,0.11,0.36,BODY
210325F8DE027DD1,-2.34,-4.06,29.85,0.26,0.04,0.20,BODY
43C419F81D4C8C86,-0.91,-3.91,30.15,0.15,0.23,0.52,BODY
C5EE875715D231D2,0.42,-3.81,29.85,0.15,0.20,0.50,BODY
86A7DCB79048FA9E,1.54,-4.08,30.00,0.15,0.20,0.50,BODY
91506E1A08A549C0,3.35,-4.06,30.15,0.07,0.10,0.33,BODY
F0F7B5DDA12AC059,-3.69,-3.97,29.85,0.49,0.14,0.39,BODY
BAF9B9D19CDF8EEE,-2.26,-3.94,30.15,0.29,0.05,0.20,BODY
109D4224969F6572,-0.62,-3.93,29.85,0.15,0.22,0.54,BODY
F8BD9B8A004F6D64,0.55,-4.01,30.00,0.15,0.19,0.47,BODY
09D0A25EC0910505,1.86,-4.17,30.15,0.16,0.20,0.51,BODY
58F8E8AC71105BE7,3.22,-4.03,30.00,0.14,0.16,0.42,BODY
844B8D9464525BBC,-3.45,-4.23,30.15,0.56,0.14,0.42,BODY
142645BDB96A2C4A,-2.06,-3.79,29.85,0.35,0.02,0.14,BODY
CAE612869A61DEC4,-0.59,-4.06,30.00,0.14,0.20,0.53,BODY
59D7DF8809928CB5,0.52,-3.89,30.15,0.14,0.20,0.49,BODY
7EE15AAA24030E1F,1.96,-4.19,30.00,0.16,0.20,0.53,BODY
9BEE1346D0E9CC0D,3.77,-3.77,30.15,0.12,0.17,0.43,BODY
F235D1A017D42BB2,-2.95,-4.15,29.85,0.58,0.15,0.44,BODY
DA370BA6517C53AC,-1.75,-4.18,30.00,0.34,0.03,0.13,BODY
E0F0ACD7F8119CCF,-0.34,-3.77,29.85,0.15,0.21,0.52,BODY
6641173C57DF70CF,0.97,-4.16,30.00,0.11,0.23,0.49,BODY
93B93CDA4EE734A2,2.36,-3.87,30.15,0.15,0.21,0.53,BODY
4F0A4B1674547B00,3.83,-4.15,29.85,0.14,0.23,0.53,BODY
FA51D9FC3428056B,-2.94,-4.14,30.00,0.27,0.03,0.20,BODY
0AD06D3AC0F67CD2,-1.42,-3.98,29.85,0.16,0.08,0.25,BODY
E6F3EBCAC1818993,0.01,-3.92,30.00,0.15,0.20,0.52,BODY
072F4C5C68EEC5E1,1.31,-4.12,30.15,0.13,0.20,0.48,BODY
2449030339E3AC9B,2.67,-4.08,29.85,0.15,0.21,0.54,BODY
CCE9D19434E7D38E,4.03,-4.00,30.00,0.19,0.33,0.58,BODY
6D38C9E55112E993,-2.62,-3.82,29.85,0.24,0.04,0.18,BODY
EEB98E44BA179045,-1.08,-4.06,30.00,0.12,0.24,0.51,BODY
C112D8CC53375112,0.15,-3.98,30.15,0.15,0.22,0.53,BODY
33A51BF0794E548C,1.45,-4.07,29.85,0.16,0.18,0.49,BODY
29E982B0E60B501B,2.71,-3.85,30.15,0.15,0.19,0.47,BODY
D6F715B07CDA128A,-3.99,-3.67,29.85,0.49,0.11,0.37,BODY
3F6A204A840ECE03,-2.28,-3.81,30.00,0.27,0.04,0.13,BODY
AA83982A6C09623C,-0.96,-3.64,30.15,0.16,0.21,0.53,BODY
48D101461F68DEC7,0.57,-4.05,29.85,0.14,0.20,0.50,BODY
1E379D9DF10181A3,1.64,-4.07,30.15,0.14,0.21,0.51,BODY
472F99F86C5827A4,3.27,-3.88,29.85,0.13,0.16,0.42,BODY
F09CD3A4FFAB5C63,-3.24,-4.05,30.00,0.55,0.14,0.43,BODY
7D2A2F80C051AB54,-2.15,-3.77,30.15,0.32,0.03,0.13,BODY
E1A79F9EA57D3CBB,-0.71,-3.95,30.00,0.15,0.22,0.54,BODY
C379959571FF7149,0.60,-3.62,30.15,0.15,0.20,0.49,BODY
E4E74F9B19DE769B,2.27,-3.66,29.85,0.15,0.21,0.54,BODY
F0CE7A98BD14864B,3.52,-3.62,30.00,0.14,0.18,0.45,BODY
8B983E9DB59FB60C,-2.93,-3.65,30.15,0.46,0.10,0.35,BODY
47F002D4DAA40E2C,-1.60,-3.63,30.00,0.28,0.05,0.12,BODY
E59155EA05AF8ED5,-0.46,-3.60,30.15,0.15,0.21,0.53,BODY
FAFF336EEB9C5103,1.08,-3.72,29.85,0.09,0.21,0.47,BODY
D163C25F4A6BFEAA,2.35,-3.99,30.00,0.16,0.22,0.55,BODY
E78D72884A6E7C9E,3.84,-4.01,30.15,0.16,0.31,0.61,BODY
0C3C3A7570748748,-2.83,-3.78,30.00,0.25,0.04,0.16,BODY
603FB86B31B8F6DF,-1.46,-4.00,30.15,0.13,0.20,0.48,BODY
FC885D873753B864,-0.10,-3.81,29.85,0.15,0.21,0.53,BODY
9C423B4F0A6CA711,1.49,-3.81,30.00,0.13,0.21,0.48,BODY
B7B95007CCFFCB6B,2.59,-3.86,29.85,0.16,0.23,0.53,BODY
362887AFB525BABC,-3.81,-3.51,30.00,0.49,0.13,0.38,BODY
CBC8E2D516976148,-2.44,-3.85,30.15,0.27,0.05,0.11,BODY
46D4E11A936FA9E4,-1.07,-3.54,29.85,0.12,0.23,0.52,BODY
9C666C2164AEF5E8,0.36,-3.67,30.00,0.15,0.21,0.51,BODY
51BB9FE381963E63,2.02,-3.93,29.85,0.14,0.21,0.51,BODY
F3DA08FCE023AD7D,3.39,-3.52,30.00,0.13,0.16,0.42,BODY
AB91A2DB1415B1DB,-3.27,-3.85,30.15,0.58,0.13,0.44,BODY
EFC149E0DE537C8D,-2.07,-3.91,29.85,0.37,0.02,0.14,BODY
3F819850F9D36E73,-0.59,-3.72,30.15,0.15,0.22,0.54,BODY
6D63019242E84F23,0.82,-3.63,29.85,0.13,0.20,0.47,BODY
64459E0F4775343B,1.98,-3.62,30.00,0.15,0.22,0.54,BODY
18FD60925E9AFBD4,3.43,-3.85,30.15,0.15,0.22,0.51,BODY
EC614727CBE8DC21,-2.70,-3.61,29.85,0.25,0.05,0.16,BODY
39225E54369A47CC,-1.39,-3.60,30.15,0.14,0.06,0.20,BODY
F4637270A8402FF1,-0.37,-3.88,29.85,0.14,0.20,0.53,BODY
62BFD317EF060AB1,1.22,-3.67,30.00,0.13,0.20,0.48,BODY
C37295C9841D81F6,2.75,-3.44,30.15,0.15,0.23,0.56,BODY
B17012EA72C49972,-3.90,-3.88,29.85,0.44,0.12,0.36,BODY
9CB70377F4A89B3B,-2.61,-3.84,30.15,0.26,0.05,0.10,BODY
AF044624C9C02C78,-0.97,-3.75,29.85,0.13,0.25,0.54,BODY
5AC659E2EB7FC482,0.23,-3.87,30.00,0.16,0.22,0.53,BODY
1A3AC5FFFCF8D132,1.79,-3.83,30.15,0.15,0.21,0.51,BODY
C7252C935625CD37,3.15,-3.86,30.00,0.15,0.18,0.44,BODY
304143C5A766CB6F,-3.20,-3.52,30.15,0.53,0.15,0.42,BODY
7C38BF3A5B493488,-1.86,-3.49,29.85,0.36,0.02,0.14,BODY
915987F338A375CD,-0.60,-3.42,30.00,0.15,0.22,0.54,BODY
6B9AE3B6BD849C8B,0.89,-3.42,30.15,0.13,0.22,0.49,BODY
C4757D87CF565D0D,2.04,-3.79,30.00,0.16,0.22,0.55,BODY
A1A2BD4CD8E8F948,3.78,-3.44,30.15,0.14,0.22,0.51,BODY
59EEE854EA4BD44E,-3.14,-3.72,29.85,0.33,0.03,0.14,BODY
1F00FB289A9C2B0B,-1.78,-3.63,30.00,0.11,0.09,0.26,BODY
0025613F0621C763,-0.25,-3.74,29.85,0.15,0.22,0.54,BODY
AD244FEA8E6B7881,1.07,-3.53,30.00,0.12,0.20,0.48,BODY
BC061CD32BE407E1,2.61,-3.77,30.15,0.15,0.23,0.56,BODY
345CC4EAC79C79B1,-3.66,-3.66,29.85,0.43,0.10,0.33,BODY
2F653CE181C23B1D,-2.36,-3.43,30.00,0.28,0.05,0.11,BODY
6D709F15AEEE85FF,-0.85,-3.43,29.85,0.13,0.28,0.55,BODY
67E90D81EA821312,0.41,-3.69,30.00,0.14,0.22,0.51,BODY
A09D852CCB332315,1.85,-3.67,30.15,0.16,0.21,0.52,BODY
695BD3B24AC0F02C,3.03,-3.47,29.85,0.11,0.14,0.40,BODY
D3113A0AC2634147,-3.48,-3.40,30.15,0.25,0.05,0.18,BODY
00B6294362A0F10A,-1.84,-3.49,29.85,0.36,0.03,0.14,BODY
9697906CB1D7E224,-0.39,-3.34,30.00,0.17,0.22,0.55,BODY
A5F2D560B9843797,1.12,-3.51,30.15,0.12,0.28,0.53,BODY
D365801C603BD603,2.12,-3.71,29.85,0.15,0.22,0.56,BODY
AF8FBE9D8D4EA9A0,3.87,-3.54,30.15,0.15,0.28,0.59,BODY
9FFB67E046BDF019,-2.76,-3.69,29.85,0.27,0.05,0.11,BODY
CCA2225DCE387DFC,-1.54,-3.42,30.00,0.13,0.19,0.46,BODY
B2A193DF96F8D4E0,0.16,-3.33,30.15,0.15,0.22,0.53,BODY
872CF78FF8121872,1.50,-3.42,29.85,0.10,0.25,0.50,BODY
0F817650390ECB68,3.05,-3.42,30.15,0.05,0.09,0.34,BODY
0220993862E49EFD,-3.68,-3.52,29.85,0.34,0.05,0.27,BODY
BDD2F03A00DA2EC8,-1.95,-3.26,30.00,0.32,0.04,0.11,BODY
0A28A319499CA9EB,-1.00,-3.59,30.15,0.11,0.26,0.54,BODY
E281DEFA73AA5815,0.76,-3.24,30.00,0.14,0.21,0.50,BODY
8871E48A2D9224CC,2.09,-3.61,30.15,0.15,0.21,0.55,BODY
2216220151AAEF1C,3.41,-3.31,29.85,0.11,0.21,0.46,BODY
6F002E2AC91FEED7,-2.87,-3.61,30.00,0.35,0.04,0.15,BODY
1E1D17CE57D2237B,-1.72,-3.44,30.15,0.11,0.07,0.18,BODY
C1CC1D3E9935BB6E,0.05,-3.66,30.00,0.15,0.22,0.54,BODY
0136F3ADDBDA8CD8,1.40,-3.26,30.15,0.14,0.21,0.49,BODY
E1E38DD35E0F81B5,2.70,-3.67,29.85,0.15,0.22,0.55,BODY
120B5B274BD81BFF,-3.68,-3.32,30.00,0.38,0.08,0.30,BODY
3CABE39FC5503513,-2.48,-3.60,29.85,0.29,0.05,0.11,BODY
C1D80F00E7CF0950,-0.84,-3.31,30.00,0.12,0.23,0.51,BODY
FB2E9BD43FEF14DB,0.38,-3.45,30.15,0.15,0.21,0.51,BODY
B20127E6CDF4EFE0,1.82,-3.26,29.85,0.15,0.22,0.54,BODY
1D147A74387D7780,3.12,-3.32,30.00,0.13,0.18,0.45,BODY
4954E145CBE705B1,-2.93,-3.25,29.85,0.36,0.02,0.14,BODY
EED7F4FDF9087263,-1.90,-3.29,30.00,0.21,0.05,0.13,BODY
B6E7171F1940E885,-0.13,-3.64,30.15,0.16,0.22,0.55,BODY
BF6FCF961EEC88CA,1.11,-3.34,29.85,0.11,0.22,0.49,BODY
384A7382AD37B241,2.50,-3.20,30.00,0.15,0.23,0.57,BODY
F7E6D8258D05083E,-3.79,-3.45,29.85,0.43,0.10,0.33,BODY
E973F274562DBA7C,-2.66,-3.31,30.00,0.26,0.05,0.11,BODY
8D8C181158E1020A,-1.26,-3.43,30.15,0.15,0.20,0.49,BODY
E11099D04D8BBE0D,0.30,-3.18,29.85,0.16,0.20,0.53,BODY
8BD4271946CB8E17,1.92,-3.18,30.15,0.13,0.24,0.53,BODY
FA03B9CCA5A6B583,3.12,-3.45,29.85,0.13,0.16,0.43,BODY
4D17F8A8CF67309C,-3.05,-3.32,30.00,0.26,0.04,0.13,BODY
CE274E05A3B4D4DC,-2.02,-3.47,30.15,0.34,0.03,0.13,BODY
5E7C95F6A5AD40FA,-0.58,-3.41,29.85,0.15,0.23,0.55,BODY
FFF2CE4C8B972AD4,1.18,-3.15,30.15,0.16,0.18,0.48,BODY
53CC7EF40867653B,2.29,-3.26,29.85,0.14,0.22,0.56,BODY
2080CCDF321F6FC7,3.50,-3.45,30.00,0.09,0.07,0.21,BODY
B53D55F77E7B8D15,-2.62,-3.40,30.15,0.26,0.05,0.11,BODY
D50A3C07C09B5EAB,-1.35,-3.22,30.00,0.15,0.17,0.47,BODY
0DFC8B86FA16C3FA,-0.04,-3.47,30.15,0.15,0.22,0.54,BODY
8DF7DA93AF9C1D0C,1.53,-3.44,29.85,0.11,0.24,0.51,BODY
F581063273AA80B5,2.75,-3.39,30.00,0.14,0.17,0.42,BODY
384582ACC3181F67,-3.36,-3.44,30.15,0.32,0.04,0.25,BODY
EA8C25E0E80DEF0A,-2.24,-3.23,30.00,0.35,0.03,0.13,BODY
0E1EE8EDE23EE82C,-0.72,-3.49,30.15,0.11,0.26,0.56,BODY
7FEF518488552327,0.82,-3.16,29.85,0.11,0.22,0.51,BODY
696CCEFE270A78A1,1.97,-3.45,30.00,0.15,0.22,0.56,BODY
E0FF1317736D2CFC,3.43,-3.29,29.85,0.14,0.24,0.57,BODY
3105D8C006E29DEB,-2.96,-3.30,30.00,0.35,0.03,0.14,BODY
28F5A8A404BD2B84,-1.70,-3.44,30.15,0.07,0.08,0.19,BODY
8A834ED8218CB294,-0.41,-3.39,29.85,0.15,0.22,0.55,BODY
1FE861EEFE882957,1.25,-3.33,30.00,0.12,0.22,0.48,BODY
436D70FE61AE5E15,2.70,-3.22,29.85,0.15,0.24,0.55,BODY
F8A98487A7BBFF2C,-3.88,-3.27,30.00,0.47,0.17,0.38,BODY
3D6893BE73C7BA4D,-2.66,-3.10,30.15,0.25,0.05,0.10,BODY
3C6654B5BDB3ACC5,-1.14,-3.37,29.85,0.15,0.20,0.51,BODY
EE563CC4252565AC,0.23,-3.25,30.00,0.15,0.22,0.53,BODY
1087716E557E3E88,1.90,-3.26,29.85,0.11,0.27,0.55,BODY
3B8DAEC4D9FC6C69,2.87,-3.00,30.00,0.13,0.27,0.50,BODY
BBAC25FA5D4C0DD7,-3.36,-2.95,30.15,0.25,0.04,0.15,BODY
7A66197C46B29F36,-2.03,-3.19,29.85,0.39,0.03,0.15,BODY
E01FF11FB4995B14,-0.55,-3.39,30.15,0.15,0.24,0.56,BODY
BAE1189D5370587D,0.90,-3.20,29.85,0.16,0.19,0.50,BODY
DB1DB19A274CEF02,2.11,-3.41,30.00,0.15,0.23,0.57,BODY
6A420713FBAE6D33,3.53,-3.20,30.15,0.18,0.22,0.45,BODY
83A884D3C08407A3,-2.91,-3.05,29.85,0.33,0.03,0.13,BODY
C958D4EEA3AFAF98,-1.68,-2.95,30.15,0.05,0.09,0.24,BODY
EECCDC7645F2BBB9,-0.05,-3.34,29.85,0.15,0.22,0.55,BODY
2117829267B5E98F,1.50,-3.10,30.00,0.14,0.20,0.48,BODY
D32FED7C6D92B53C,2.67,-3.07,30.15,0.10,0.16,0.44,BODY
67E74F004942B04F,-3.89,-3.02,30.00,0.42,0.16,0.35,BODY
88244C3A36DD5D33,-2.37,-3.22,30.15,0.25,0.05,0.10,BODY
C745E11BFB97FACF,-1.27,-2.98,29.85,0.15,0.23,0.53,BODY
4A3AA4B1F155936D,0.55,-3.17,30.00,0.15,0.22,0.53,BODY
B09ADFBBAB8794DA,1.76,-3.10,30.15,0.17,0.21,0.53,BODY
65BE54D3947AFB67,3.14,-3.33,30.00,0.14,0.19,0.47,BODY
330CCBB554C81FB7,-3.57,-3.21,30.15,0.33,0.07,0.22,BODY
3736677D8C2417B0,-1.90,-2.84,29.85,0.36,0.02,0.13,BODY
F8C5323CD16F47B4,-0.67,-2.97,30.00,0.15,0.23,0.56,BODY
7996370E5168AE2C,0.51,-3.14,30.15,0.15,0.21,0.51,BODY
E5CB8F1A4D8EC7C5,2.07,-3.14,30.00,0.16,0.23,0.57,BODY
855C65B8CDC36F0F,3.35,-3.15,30.15,0.17,0.25,0.53,BODY
BAC88DB17ABD1554,-3.10,-3.15,29.85,0.31,0.04,0.12,BODY
CFE0DFC52CB0EAA6,-1.73,-3.13,30.00,0.19,0.06,0.11,BODY
D69B0A9D5248368E,-0.30,-2.88,29.85,0.15,0.22,0.56,BODY
4E314FB2E0DD046D,1.04,-3.03,30.00,0.14,0.20,0.48,BODY
B251796DA3A4BD06,2.27,-3.29,30.15,0.15,0.23,0.56,BODY
97674B46DF25A223,3.65,-3.02,29.85,0.20,0.05,0.09,BODY
3B92977CDFEB3B47,-2.51,-3.16,30.00,0.28,0.05,0.12,BODY
7841079868EBEC9A,-1.14,-2.78,29.85,0.13,0.15,0.40,BODY
4DE53A441CD32B07,0.14,-2.88,30.00,0.15,0.22,0.55,BODY
F4A66F7F280EA0FC,1.29,-3.12,30.15,0.15,0.20,0.51,BODY
92A4D3DD062F4BA5,2.75,-3.15,29.85,0.12,0.14,0.39,BODY
981684B3868E7C2B,-4.01,-2.90,30.15,0.42,0.11,0.34,BODY
5D51C7E3210FA8BC,-2.48,-3.02,29.85,0.27,0.05,0.11,BODY
73F34E4B27C9A86D,-1.14,-2.86,30.00,0.14,0.20,0.49,BODY
8C931CB113418624,0.45,-3.00,30.15,0.15,0.21,0.53,BODY
20C9403F331BD253,1.57,-2.85,29.85,0.15,0.22,0.54,BODY
C0229BCE1C76B13B,3.40,-3.20,30.15,0.17,0.20,0.53,BODY
634B212190AD1C90,-3.41,-2.95,29.85,0.29,0.07,0.18,BODY
E4443D53F9E9393A,-1.87,-2.92,30.00,0.37,0.02,0.14,BODY
479A5E3631F002DD,-0.62,-3.00,30.15,0.18,0.22,0.57,BODY
76176C575FCFFFB1,0.61,-2.74,29.85,0.16,0.20,0.49,BODY
8F85F082B5BD448C,2.33,-3.13,30.15,0.15,0.22,0.56,BODY
69641641FB6C83DB,3.75,-3.00,29.85,0.15,0.05,0.13,BODY
FD373149196EAD1A,-3.34,-2.91,30.00,0.30,0.04,0.12,BODY
F8EC2D18217DA8F4,-1.86,-2.91,30.15,0.15,0.06,0.13,BODY
8BAEE063AA00FBA5,-0.10,-2.94,30.00,0.16,0.23,0.56,BODY
53B7EC8BDD8B12D0,1.06,-3.17,30.15,0.12,0.23,0.50,BODY
69784A3259462A59,2.50,-3.00,29.85,0.15,0.22,0.55,BODY
99520BD5C49E3B66,3.78,-2.77,30.00,0.22,0.05,0.10,BODY
EADEB0434FFF4BEC,-2.88,-2.69,30.15,0.30,0.04,0.12,BODY
53E98457CF023277,-1.33,-2.81,30.00,0.09,0.12,0.33,BODY
4434A670D2D709F9,0.06,-2.92,30.15,0.16,0.23,0.56,BODY
695E56ACCED884A4,1.48,-2.80,29.85,0.13,0.22,0.51,BODY
3226AB5B2E7F22A6,2.76,-3.03,30.00,0.12,0.15,0.40,BODY
BF9D915D7C5A055D,-3.75,-3.07,29.85,0.40,0.15,0.33,BODY
750719D49F07327E,-2.43,-2.76,30.00,0.26,0.05,0.11,BODY
0F2D456677BF0A0F,-0.84,-2.96,30.15,0.15,0.22,0.49,BODY
DC883039D60E4821,0.11,-2.97,29.85,0.16,0.23,0.56,BODY
2D46C63C7BFBE927,1.93,-2.68,30.00,0.16,0.21,0.54,BODY
E8BDBB518ED999C9,3.15,-2.89,29.85,0.16,0.22,0.55,BODY
AABA361439BA1922,-3.62,-2.65,30.00,0.32,0.05,0.26,BODY
04AA8540D0506F17,-2.15,-2.60,30.15,0.33,0.03,0.13,BODY
4CB4E4FE2AD8F99E,-0.58,-2.95,29.85,0.08,0.24,0.53,BODY
7925A2AF53D609EF,0.37,-2.89,30.15,0.15,0.22,0.52,BODY
A56A1E1AF5DDB422,2.24,-2.71,29.85,0.15,0.23,0.57,BODY
DFF6C1680ADBB1B2,3.43,-2.88,30.00,0.20,0.24,0.44,BODY
8724896E84C5EEE1,-3.39,-2.92,30.15,0.21,0.05,0.11,BODY
B0FA63558FE89D03,-1.88,-3.04,29.85,0.34,0.02,0.13,BODY
B99C5D00F4A93CFD,-0.51,-2.86,30.15,0.16,0.22,0.56,BODY
3B9ED318F03E162A,1.07,-2.77,29.85,0.17,0.31,0.58,BODY
1E6DD38DCBB58D95,2.16,-2.64,30.00,0.15,0.22,0.58,BODY
EFD276AF35B11025,3.58,-2.60,30.15,0.19,0.05,0.11,BODY
AA3006F42930BF91,-3.17,-3.01,29.85,0.31,0.04,0.12,BODY
72EC7FB35FBCD697,-1.61,-2.89,30.15,0.07,0.05,0.14,BODY
E4B60D712C0F58A3,-0.43,-2.82,29.85,0.15,0.22,0.56,BODY
DFB3C4A103B5114C,1.32,-2.79,30.00,0.34,0.18,0.44,BODY
32A58D68D6275401,2.30,-2.69,30.15,0.14,0.20,0.51,BODY
B967C0D433615E80,3.87,-2.96,30.00,0.26,0.04,0.11,BODY
C67402EBB9502D17,-2.90,-2.79,30.15,0.32,0.04,0.12,BODY
6DAFCB73F964262A,-1.21,-2.55,29.85,0.08,0.08,0.25,BODY
C3B64DDEFE526DE3,0.15,-2.85,30.00,0.15,0.22,0.56,BODY
10AE3802E9E68C3D,1.58,-2.70,30.15,0.16,0.21,0.49,BODY
ED04A22714B57603,2.55,-2.65,30.00,0.11,0.14,0.39,BODY
E9754B6A45525374,4.02,-2.54,30.15,0.31,0.04,0.13,BODY
BE7059B9E5B0D71D,-2.57,-2.95,29.85,0.25,0.06,0.11,BODY
18F26E0933A7989A,-1.40,-2.79,30.00,0.21,0.16,0.44,BODY
7AB766C033053345,0.35,-2.51,29.85,0.16,0.23,0.56,BODY
E6F43F35E7D7F82B,1.63,-2.96,30.00,0.15,0.22,0.53,BODY
EEB1983CF37CE811,2.75,-2.48,30.15,0.13,0.25,0.56,BODY
8AF18BB4FADB9E4A,-3.94,-2.56,29.85,0.44,0.10,0.33,BODY
08CE86885B7BC224,-2.38,-2.88,30.00,0.29,0.05,0.11,BODY
4227F78F784B7891,-1.21,-2.63,29.85,0.26,0.19,0.47,BODY
0EAFF76B086EE32A,0.48,-2.68,30.00,0.13,0.20,0.52,BODY
C1D223F9B4F4487F,1.95,-2.73,30.15,0.16,0.22,0.56,BODY
BC8C34C9D088B22A,3.22,-2.53,29.85,0.27,0.18,0.50,BODY
8CFAA959AA723923,-3.74,-2.54,30.00,0.35,0.05,0.27,BODY
4CC51E03C649846F,-2.26,-2.50,29.85,0.36,0.02,0.13,BODY
32FC53C00BA8BDC2,-0.75,-2.76,30.00,0.16,0.20,0.54,BODY
347A469B64411A52,0.81,-2.80,30.15,0.15,0.22,0.52,BODY
B06DB0099E4EF2DE,1.82,-2.86,29.85,0.15,0.23,0.56,BODY
2B535EAE3ACD7D06,3.33,-2.63,30.15,0.16,0.06,0.11,BODY
EA641633E4E95747,-3.58,-2.59,29.85,0.39,0.14,0.31,BODY
4BF2F506678DF64A,-1.76,-2.65,30.00,0.37,0.03,0.14,BODY
E103D34F5A3BA05D,-0.66,-2.57,30.15,0.16,0.22,0.56,BODY
61BFAB71DF6E6B17,0.86,-2.65,29.85,0.15,0.20,0.51,BODY
56FCC12DAD68130E,1.91,-2.65,30.15,0.15,0.24,0.58,BODY
C7E996C290919110,3.69,-2.40,29.85,0.19,0.05,0.10,BODY
3844CF24748C5E12,-3.13,-2.59,30.00,0.26,0.02,0.13,BODY
38D58B7B16537265,-1.89,-2.58,30.15,0.27,0.04,0.12,BODY
F53882A99CAF07B8,-0.21,-2.45,30.00,0.16,0.22,0.56,BODY
8E0348DB90571929,1.11,-2.81,30.15,0.15,0.21,0.49,BODY
84E75C315FF5E5B0,2.58,-2.40,29.85,0.15,0.23,0.57,BODY
B477F7ACD8B61C3F,3.90,-2.75,30.00,0.26,0.04,0.09,BODY
C91B8F51F0BAB0BD,-3.31,-2.79,30.15,0.25,0.04,0.09,BODY
BE7993635C01D175,-1.82,-2.46,30.00,0.09,0.07,0.17,BODY
935E4951A66872EE,-0.18,-2.62,30.15,0.16,0.23,0.57,BODY
0B616E27A3D0D3AF,1.21,-2.35,29.85,0.18,0.20,0.49,BODY
F298BA0C16CA42ED,2.35,-2.63,30.00,0.10,0.15,0.42,BODY
119ADB60152E7D74,3.78,-2.45,30.15,0.28,0.04,0.11,BODY
1DFA6DFB4D9FCFE2,-3.00,-2.64,30.00,0.33,0.04,0.11,BODY
763BE3F3A306DEEA,-1.47,-2.34,30.15,0.04,0.08,0.18,BODY
2D1435AEEFEDCDBB,-0.40,-2.39,29.85,0.16,0.22,0.57,BODY
089BD11C8A574C5A,1.22,-2.59,30.00,0.14,0.20,0.49,BODY
9B995256E72829C1,2.69,-2.44,29.85,0.13,0.15,0.40,BODY
11389EC71A742973,3.81,-2.50,30.00,0.33,0.03,0.12,BODY
2B47D123BB4D9F92,-2.70,-2.54,30.15,0.33,0.04,0.12,BODY
36228EC040904836,-1.23,-2.74,29.85,0.04,0.09,0.23,BODY
EDAFB55EA1F1A291,-0.18,-2.57,30.00,0.16,0.23,0.58,BODY
FF31FB5E18E06A64,1.30,-2.31,29.85,0.14,0.22,0.50,BODY
CDB8955624684602,2.65,-2.30,30.00,0.13,0.16,0.44,BODY
4881F9423E75310F,4.19,-2.46,30.15,0.37,0.02,0.14,BODY
AD31432F5671E9C8,-2.89,-2.71,29.85,0.28,0.04,0.11,BODY
FBC1A24FDF776140,-1.50,-2.30,30.15,0.04,0.08,0.28,BODY
598B3340D28F1B47,-0.17,-2.73,29.85,0.15,0.22,0.56,BODY
590CC16383D96FFD,1.37,-2.24,30.00,0.15,0.22,0.52,BODY
46F34D96F0E0D2D6,2.65,-2.30,30.15,0.15,0.22,0.53,BODY
3AD9CCAFED6046D0,4.14,-2.52,29.85,0.40,0.02,0.15,BODY
04507D36920A5FE5,-2.86,-2.55,30.15,0.26,0.05,0.10,BODY
E9D94B47A050CB97,-1.01,-2.61,29.85,0.11,0.13,0.40,BODY
EB3EB109E639F0D6,0.04,-2.37,30.00,0.16,0.22,0.57,BODY
6EF8D1B22939E6E3,1.75,-2.31,30.15,0.14,0.22,0.53,BODY
B3D2F5DB758AB055,2.79,-2.41,30.00,0.16,0.24,0.59,BODY
777DD8B7471154B9,4.09,-2.45,30.15,0.39,0.03,0.16,BODY
8431189E69C1A810,-2.38,-2.61,29.85,0.25,0.05,0.10,BODY
FAD7444A2827C70C,-0.95,-2.54,30.00,0.13,0.15,0.43,BODY
C2DDFC8A1B87EB06,0.00,-2.35,30.15,0.16,0.22,0.57,BODY
0FB76E774E47971F,1.71,-2.46,30.00,0.14,0.23,0.54,BODY
157EDFCF7F106C3C,2.83,-2.56,30.15,0.15,0.22,0.58,BODY
82D2A1E58FF7BC00,4.55,-2.25,29.85,0.40,0.09,0.21,BODY
A0EEA24E92F254C7,-2.38,-2.31,30.00,0.26,0.05,0.10,BODY
208D4EFD05DD1A6A,-1.34,-2.30,30.15,0.15,0.18,0.46,BODY
4882CFEB67B3E45B,0.44,-2.20,30.00,0.15,0.22,0.56,BODY
0225F3221AA1A400,1.83,-2.64,30.15,0.13,0.23,0.55,BODY
