ID,X,Y,Z,R,G,B,PART
F5AB138F12D6E9CC,-0.65,-4.81,30.00,0.99,1.00,1.00,BODY
B43B5B5BE6474E28,0.52,-4.58,30.00,1.00,1.00,1.00,BODY
E4A5913952DA5DA3,1.14,-4.30,30.00,0.99,0.98,0.99,BODY
7837F1D04572C22F,2.27,-4.41,30.00,0.75,0.36,0.33,BODY
B12342AC185CF1F2,-1.08,-4.43,30.00,1.00,0.99,0.99,BODY
15E947B0F5F2721A,-0.44,-4.25,30.00,1.00,0.99,0.99,BODY
25043604F0AF4BC8,0.77,-4.67,30.00,1.00,0.99,1.00,BODY
63DB270A81BFA294,1.72,-4.78,30.00,1.00,0.98,1.00,BODY
6F573DB20DBD90EE,-1.67,-4.18,30.00,0.73,0.44,0.43,BODY
6EA6B28E116C08DB,-0.70,-4.30,30.00,0.99,0.98,0.99,BODY
FD13FC1A67256FB4,0.16,-4.39,30.00,1.00,0.99,1.00,BODY
2FED8DFC588FCA62,1.47,-4.77,30.00,1.00,0.99,1.00,BODY
EBE5FF31A6692AF2,2.43,-4.48,30.00,0.99,0.94,0.93,BODY
CBC1DC688F9207A0,-1.22,-4.24,30.00,1.00,1.00,0.98,BODY
245A4EB32E1F12EA,-0.35,-4.35,30.00,1.00,0.99,1.00,BODY
5484D2FBFDB105B5,0.42,-4.21,30.00,1.00,0.99,1.00,BODY
87D778ED8194C784,1.58,-4.45,30.00,1.00,0.99,0.99,BODY
B4997A74C498F900,2.48,-4.37,30.00,0.24,0.47,0.37,BODY
FB051FEF9EFAF284,-1.37,-4.47,30.00,1.00,0.98,0.98,BODY
5309D74F8036B999,-0.39,-4.24,30.00,1.00,0.99,1.00,BODY
F288C119D6EADCF9,0.82,-4.47,30.00,1.00,0.99,1.00,BODY
A45A1DA3C82CAEAC,2.11,-4.19,30.00,0.98,1.00,1.00,BODY
DBEF1B4E918939B2,-1.82,-4.59,30.00,0.58,0.49,0.47,BODY
CC828227EE48C470,-0.69,-4.38,30.00,1.00,1.00,0.99,BODY
03140E1CA4CC31AB,0.05,-4.58,30.00,1.00,0.99,1.00,BODY
B8EA5E3A854FE658,0.81,-4.17,30.00,1.00,0.99,1.00,BODY
49C5BE952A2400A1,2.11,-4.54,30.00,1.00,0.99,0.99,BODY
F272FF9C6AF4400D,-2.06,-4.29,30.00,0.99,0.97,0.96,BODY
EF58E466826A0702,-1.10,-4.39,30.00,1.00,0.99,0.99,BODY
00E0818956B00E2D,0.27,-4.35,30.00,1.00,0.99,1.00,BODY
D70A6800FFB75FDF,0.88,-4.41,30.00,1.00,0.99,1.00,BODY
0C9FAC0578280C97,2.47,-4.20,30.00,1.00,1.00,0.99,BODY
4FA9E12136A31FDB,-1.72,-4.38,30.00,0.98,0.97,0.97,BODY
F06B54EC803B5C9F,-0.78,-4.33,30.00,0.99,1.00,0.99,BODY
17743319E43D81FA,0.22,-4.03,30.00,1.00,0.99,1.00,BODY
9B54A3D9BC25EA00,1.06,-4.54,30.00,1.00,0.99,1.00,BODY
15D124EA99FCA4A0,2.02,-4.23,30.00,1.00,1.00,0.98,BODY
684EB1341BB95AD4,-2.47,-4.10,30.00,0.94,0.93,0.95,BODY
53C6F0A9356473E9,-1.07,-4.14,30.00,1.00,1.00,1.00,BODY
E110B108D480E41A,-0.37,-4.15,30.00,1.00,0.99,1.00,BODY
06DFFEEDEB34B62D,1.06,-4.14,30.00,1.00,0.99,1.00,BODY
6CBCD31CB0F55B34,1.86,-4.00,30.00,1.00,0.98,0.99,BODY
9BFA67CBE949AE08,-2.71,-4.36,30.00,0.02,0.11,0.09,BODY
DD8E41E3FDF5876B,-1.43,-4.06,30.00,1.00,1.00,1.00,BODY
A688DC051A6E82E4,-0.10,-4.53,30.00,1.00,0.99,1.00,BODY
BA89900A32AB947C,0.73,-4.08,30.00,1.00,0.99,1.00,BODY
6C5DCB077A69D767,2.00,-4.18,30.00,0.99,1.00,1.00,BODY
F0B28B088D310C66,2.95,-4.05,30.00,0.99,0.98,0.98,BODY
98A760456A57B0CA,-1.62,-3.95,30.00,0.99,1.00,0.98,BODY
AE111E09A60370A4,-0.69,-4.32,30.00,1.00,0.99,1.00,BODY
34C78D5683A3E63C,0.45,-4.15,30.00,1.00,0.99,0.99,BODY
43FB22D097F40CAC,1.55,-4.41,30.00,0.98,1.00,0.99,BODY
DE75930FB853332D,2.69,-4.33,30.00,1.00,0.99,0.98,BODY
292FF090D297C413,-2.20,-4.32,30.00,0.99,0.99,0.99,BODY
FF583F71F45EBA4D,-0.93,-3.94,30.00,1.00,0.99,1.00,BODY
38D19870416079F1,0.11,-4.21,30.00,1.00,0.99,0.99,BODY
1DA5308AFDEC3543,0.92,-4.07,30.00,1.00,0.99,0.99,BODY
EF1763734B110076,2.20,-4.24,30.00,1.00,0.99,0.99,BODY
E35660EFDA8898CF,-2.60,-4.31,30.00,0.13,0.30,0.27,BODY
A7E33D264C9536C8,-1.82,-3.92,30.00,1.00,1.00,0.99,BODY
B78AF11D86ABFD7E,-0.59,-3.89,30.00,1.00,0.98,1.00,BODY
B2FDFEAACCA01F44,0.22,-3.90,30.00,0.99,0.99,1.00,BODY
282AE549D32BCCA5,1.70,-4.35,30.00,1.00,0.99,1.00,BODY
175F29CC78397E6C,2.25,-4.43,30.00,1.00,0.99,0.99,BODY
233525EC16EBF23C,-2.24,-4.21,30.00,1.00,0.99,1.00,BODY
9E284AA6075E498A,-1.42,-4.28,30.00,1.00,0.99,1.00,BODY
B49C8B189A53EA75,0.02,-4.33,30.00,1.00,0.99,0.98,BODY
0A426B9C697DAB23,0.76,-3.92,30.00,1.00,1.00,1.00,BODY
039BBD201C170F5D,2.22,-4.21,30.00,1.00,0.99,1.00,BODY
66B2E1FF7314758B,3.10,-4.38,30.00,0.15,0.27,0.27,BODY
3D5F8A1539E3AAFA,-1.50,-4.14,30.00,1.00,0.99,1.00,BODY
81F5B12245474DB7,-0.61,-3.93,30.00,1.00,1.00,0.99,BODY
9E163ACBC03898CB,0.44,-3.90,30.00,1.00,0.99,1.00,BODY
4357807D358982EA,1.44,-3.99,30.00,0.99,1.00,0.98,BODY
F03F02D3D45608EB,2.47,-4.07,30.00,1.00,0.99,1.00,BODY
76FB7220BF2B2466,-2.36,-4.17,30.00,0.98,1.00,1.00,BODY
DED8AB624740A494,-1.53,-4.17,30.00,1.00,0.98,1.00,BODY
96CC992672FC1BDC,-0.09,-4.04,30.00,1.00,0.99,1.00,BODY
56158145E3EF2AC2,0.86,-4.21,30.00,1.00,0.99,1.00,BODY
3CF101B3E1B51F8A,1.83,-4.05,30.00,1.00,0.99,1.00,BODY
E8DA63000E79C553,2.97,-4.35,30.00,1.00,0.99,1.00,BODY
B954518886156142,-1.94,-4.28,30.00,1.00,0.99,1.00,BODY
D79ACDE0B6969345,-1.12,-4.30,30.00,0.98,1.00,1.00,BODY
FEC3FEAD8AAA2B33,0.14,-4.31,30.00,0.99,0.99,0.99,BODY
FB1305FC29F4E3D0,1.04,-3.89,30.00,1.00,1.00,0.99,BODY
1343DCCCD40394C3,2.23,-4.30,30.00,0.99,1.00,1.00,BODY
1D14959242A2145F,3.29,-3.95,30.00,0.22,0.34,0.28,BODY
1812665294CD0843,-1.92,-3.81,30.00,1.00,0.99,1.00,BODY
4F187CBA142B7885,-0.55,-3.76,30.00,1.00,0.98,1.00,BODY
5108EB10CAA35809,0.51,-4.15,30.00,0.99,0.98,0.99,BODY
654F2236AB1228E0,1.16,-4.25,30.00,1.00,0.99,0.99,BODY
04432BC1078A9117,2.48,-3.76,30.00,1.00,0.99,1.00,BODY
77364FBBB15551AF,3.54,-3.82,30.00,0.00,0.03,0.01,BODY
E3C4C159D81F037F,-1.92,-4.25,30.00,1.00,0.99,1.00,BODY
F17284AE48906257,-0.74,-3.83,30.00,1.00,0.99,0.99,BODY
FC68E3E88EDCFD7E,0.49,-4.23,30.00,0.99,0.98,0.99,BODY
56AEEFD8A1E4F56B,1.31,-3.90,30.00,1.00,1.00,0.99,BODY
C6372696808C7A3E,2.08,-3.88,30.00,1.00,0.99,1.00,BODY
8922810DB847B8EE,3.69,-3.72,30.00,0.74,0.70,0.58,BODY
A9945552EF8FE8EF,-2.14,-3.67,30.00,1.00,0.99,1.00,BODY
5273F7190A7081EB,-1.04,-3.88,30.00,1.00,0.99,0.96,BODY
D718C93AF9074E7D,-0.14,-4.22,30.00,0.87,0.81,0.82,BODY
