ID,X,Y,Z,R,G,B,PART
2F959D61BABD01E8,4.59,-11.92,30.00,0.52,0.83,0.91,BODY
0339792283CAF747,-11.34,-11.86,30.20,0.32,0.59,0.74,BODY
6DB5C35D202D6135,0.37,-11.87,30.40,0.29,0.60,0.71,BODY
E88E51F6228D49D8,2.54,-11.35,30.60,0.47,0.81,0.91,BODY
6ECF040A50FE9963,4.89,-11.94,30.00,0.43,0.78,0.88,BODY
879C7E158F393E99,-11.16,-11.52,30.20,0.22,0.46,0.65,BODY
0C789BD1A906C3EC,0.56,-11.53,30.40,0.32,0.67,0.78,BODY
8BCAD341792F08A8,2.90,-11.55,30.60,0.58,0.84,0.91,BODY
496925F04C23195E,5.44,-11.73,30.00,0.44,0.78,0.89,BODY
3B22FBB1B40227ED,-10.70,-11.52,30.20,0.25,0.52,0.71,BODY
84CFEEDAE71A5571,0.74,-11.75,30.40,0.45,0.78,0.87,BODY
DB458F9E4819C0E3,3.34,-11.67,30.60,0.61,0.86,0.97,BODY
58E021F286A2A034,5.93,-11.26,30.00,0.27,0.40,0.49,BODY
0732659FD6E4FEAD,-1.49,-11.25,30.20,0.29,0.57,0.74,BODY
8013F9146689A818,1.36,-11.22,30.40,0.48,0.80,0.89,BODY
874A14C5762A5D96,3.70,-11.45,30.60,0.53,0.83,0.91,BODY
8F4776A9822BC546,-12.59,-11.25,30.00,0.20,0.47,0.67,BODY
E31389B877A83361,-1.15,-11.20,30.20,0.30,0.62,0.72,BODY
39F7294FEF2F7A8B,1.56,-11.53,30.40,0.52,0.80,0.87,BODY
C133F41A7A5C71F4,4.21,-11.41,30.60,0.52,0.84,0.93,BODY
62495C3178190582,-12.34,-11.44,30.00,0.13,0.43,0.65,BODY
9BDA446F359ADB0B,-1.04,-11.51,30.20,0.30,0.63,0.72,BODY
2ED8193CA2E11072,1.44,-11.52,30.40,0.57,0.84,0.93,BODY
AD0238DE949C2E28,4.21,-11.69,30.60,0.54,0.83,0.94,BODY
92D71A50917C4DDE,-12.04,-11.13,30.00,0.25,0.49,0.69,BODY
CD0D61461AE5F4E3,-0.99,-11.53,30.20,0.26,0.59,0.68,BODY
F112B1D5A7BEC090,1.69,-11.49,30.40,0.56,0.84,0.93,BODY
BE38B613B8995F15,3.79,-11.11,30.60,0.53,0.84,0.94,BODY
D8EBB5D7B677C1D2,-12.02,-11.49,30.00,0.26,0.54,0.74,BODY
39C838E0203941ED,-0.80,-11.12,30.20,0.32,0.62,0.74,BODY
F7F7720A34A9AB7A,1.16,-11.20,30.40,0.52,0.81,0.91,BODY
04354C3BD9F9A9AC,3.69,-11.15,30.60,0.54,0.84,0.93,BODY
9E0565686259FB46,-12.57,-11.05,30.00,0.26,0.54,0.74,BODY
2A0BC180D5A3A5B9,-9.85,-11.07,30.20,0.15,0.24,0.36,BODY
3BE6D2A90BA51D8C,1.33,-11.47,30.40,0.51,0.82,0.91,BODY
DDC989603895AD04,4.01,-11.12,30.60,0.54,0.84,0.93,BODY
3A187390E5494A57,-12.25,-11.39,30.00,0.55,0.80,0.94,BODY
BE901CE997A95C5B,-9.91,-11.26,30.20,0.13,0.41,0.58,BODY
BB8A1A8801256CCD,1.15,-11.45,30.40,0.47,0.80,0.88,BODY
345F828523686A60,3.42,-10.98,30.60,0.59,0.85,0.93,BODY
9D1C6396FAF96465,5.74,-11.26,30.00,0.45,0.70,0.84,BODY
3DC8E8BC4E015DB1,-10.39,-11.42,30.20,0.27,0.52,0.71,BODY
A608AC4FA095B7DC,0.43,-11.07,30.40,0.41,0.74,0.83,BODY
71AD86DE2EA659F5,2.90,-11.21,30.60,0.57,0.84,0.93,BODY
AD9808F48EB91F67,5.40,-10.94,30.00,0.46,0.79,0.89,BODY
2DDCE220ED01F475,-10.51,-10.99,30.20,0.35,0.62,0.81,BODY
6777C23E86B31DAE,0.14,-11.34,30.40,0.38,0.70,0.82,BODY
F077E2A0736CFBD9,3.03,-11.21,30.60,0.62,0.86,0.94,BODY
B124A65F3ED754EF,5.48,-11.03,30.00,0.46,0.79,0.88,BODY
325456093717FC69,-11.09,-10.75,30.20,0.13,0.33,0.52,BODY
E1BAE35374476ADB,-0.34,-10.75,30.40,0.35,0.67,0.78,BODY
8F8A9A51C399174D,2.44,-10.77,30.60,0.58,0.86,0.94,BODY
B5742EBB0B4B6E62,4.68,-10.88,30.00,0.49,0.82,0.91,BODY
4CF0F5B02E92B425,-11.22,-10.82,30.20,0.19,0.47,0.68,BODY
192A536B5CE411D7,-0.42,-11.05,30.40,0.30,0.62,0.72,BODY
5184D435CD139742,1.82,-10.94,30.60,0.48,0.80,0.87,BODY
BACC28A10345D483,4.17,-11.25,30.00,0.55,0.84,0.93,BODY
ABF52C3493C8CE3A,-12.11,-10.76,30.20,0.43,0.70,0.86,BODY
7242147B9A8D38A9,-9.74,-11.16,30.40,0.39,0.62,0.81,BODY
DA25E0D4356BF765,1.06,-11.04,30.60,0.56,0.83,0.91,BODY
9B46713153ECE2A6,3.90,-10.85,30.00,0.59,0.85,0.95,BODY
3E64F7F7A43CC953,-12.38,-11.03,30.20,0.35,0.62,0.81,BODY
FD66FE0815231E84,-10.34,-10.89,30.40,0.29,0.53,0.71,BODY
